,text
385400,  russia s  un envoy voices  concern  about  israel s plans for expansion in the  north  saying  russia does not recognize its sovereignty over the region  hours before  russian attacks on  ukraine   
385830, a  ukraine peace march is planned for tomorrow at  am friday in  moscow at the bolshoi theatre   solidarity 
385861,russia    vs ukraine      hp           snd           control           hp           snd             this is a joke      vanguard  wwiii
386874,if you want to show a symbolic gesture of solidarity with ukraine  people are also adding a sunflower icon   to their twitter name   the national flower of ukraine     auspol  ukraine  ukraineinvasion  australia      
387095,the hacking group anonymous has announced that it is entering a cyber battle with the russian government    russia  ukraine  russiaukraineconflict 
387205,if the world allows  putin invasion in  russiaukrainewar to go unchallenged his next unprovoked invasions will be the balkan states and perhaps  poland the world has witnessed before what happens when a megalomaniac dictator goes unchecked   auspol 
387512,join me       amp     as we work our way through some of the thorny questions surrounding    russia s  invasion of    ukraine  wednesday   march  pm  register here   
388455,  putin   says stay out  usa u provoked with  nato         why would u get involved   ukrainerussia   china will side with  russia so will  turkey  india    iran  zelensky had this coming right wing  denazification  zelensky   failed his people   
388906, we ve not seen anything like this since       everytime you hear this from pundits  cast your mind back to  belgrade  serbia in   when  nato bombed them  relentlessly  for three months   a young  novakdjokovic was then sheltering with his family  
389277, airraid sirens back  ukraine
389751,    that said  the courageous ukrainians appear to be fighting hard for their land  their people and the idea of a free and democratic society  this is important  it is not clear that the russian soldiers fighting in  ukraine have a similarly compelling sense of purpose 
389784, read the political history books   putin is ex kgb  have you forgotten about russian alexei navalny who was putin s biggest critic  he was poisoned  amp  now jailed   ukraine  ukraineinvasion
390163,members of melbourne s ukrainian community say the invasion of their homeland by russian forces feels like history repeating  as they assist family to escape occupied areas      ukraine  russia  melbourne  
390472,in case you haven t figured it out by now  china does not care about suffering and death in myanmar and it doesn t care about it the  ukraine 
390580,spread and share  you can help ukraine  ukraine  russia 
391395,really interesting and insightful interview    russia  ukraine  nato 
391439,  us and nato has abandoned    ukraine  president zelensky   i asked the   leaders of europe whether ukraine will be in  nato  i asked directly  everyone is afraid  does not answer   
391655,if you wonder why  putin  amp   china get their  courage  to destroy democratic countries and  culture   ukraine  russia  onlythebeginning 
391721, russia   ka   hokum b attack helicopter in apparent forced landing after suffering damage  reportedly north west of kiev  ukraine    
392170,every single thing that  joebiden predicted would happen between  putin and  ukraine the last few weeks has come true   every single thing   so many traitors suggested joe was being hysterical when he talked about the intelligence he was getting  and yet  here we are   fuckyoufox
392590,story of war  putin stop war   putin  wwiii  worldwar   russiaukraineconflict  nato  ucrania  stopwar 
392651,while  ukrainians are bravely holding out the attack of the largest country in the world   germany   italy   hungary and cyprus oppose russia s disconnection from  swift  we urge the politicians of these countries to put their greed aside and make  russia truly hurt  
392856, russia and  australia have limited economic ties  but the invasion of  ukraine will ripple through the global economy and is already affecting things like petrol prices    of  writes    auspol  ukraineinvasion   
393074, breaking   ukraine s defence minister reznikov warns of new attack wave of  russia including airstrikes  
393408, saintpetersburg   russia  at least   people have been arrested today at anti war protests that have taken place in   russian cities  the ovd info protest monitor said    ukraine  donbass   ukraineconflict  ukrainecrisis   ukraineinvasion 
393424,the truly brave  antiwarprotest in  russia   people risking arrest  assault  torture  amp  even death to protest   here in  australia   convoyforfreedom  fanfare of fartelberries flounce about comparing vaccines to fascism   they should be sent over as human shields 
393489,  zelensky  this morning we are defending our state alone  like yesterday  the world s most powerful forces are watching from afar   did yesterday s sanctions convince  russia  we hear in our sky and see on our earth that this was not enough 
