,text
500515,protesting in front of the russian embassy today in warsaw  poland    ukraine   putinisawarcriminal 
500615,no words describe what it feels to lose one s home from afar  no one knows the pain diasporic children have when they see their parents suffer back home  thinking of olga and  ukraine  
500619,the best feeling on earth is standing on your ground  land   become a landowner with as low as     kes only   call us today      riccohomesanddevelopers  womeninbusiness  investmentproperty  realestateinvesting  fridayfeeling  ukraineinvasion 
500801, they cannot stand the  fact   has stood out head and shoulders above all western leaders during the  russiaukraineconflict
500806,people in russia protest against putin s invasion of ukraine if the russians themselves stand up to putin  who are we to be silent  say no to  wwiii    ukraineunderattack  putinisawarcriminal  russiaukrainewar  ukrainerussia  ukraineinvasion 
500911,she is a russian but she does not want war  ukraine  ukrainerussia  putin  ukraineinvasion  ukrainian  russia  ukrainerussiaconflict  ukrainerussia 
501018,yesterday i raised money for the  museum  today there is a war with  russia in  ukraine  the work of a number of areas of activity has been suspended   trump   trump  
501070, ukrainians ask  nato to bring their forces to  ukraine    at least to close the sky  to give us shelter from the sky attacks   and  cutoffrussiafromswift
501201,i don t often think positively of our media  amp  press  however  the reporters that are in  ukraine reporting from active  warzone these guys girls have balls of steel  
501304, ukraine    russia  audio of an exchange between ukrainian soldiers on snake island in the black sea  and an officer of the russian navy  all the ukraine soldiers are reported to have been killed  they wouldn t surrender  telling russian soldiers to go fuck themselves   rip   
501587,interesting number of  us biolabs in the  ukraine financed at the expense of the us department of state  see map below    was immediately suspended from twitter after sharing but we have this screenshot from  
501717,ukrainians ask  to bring their forces to  ukraine    at least to close the sky  to give shelter from the sky      and  cutoffrussiafromswift   standwithukraine
501760, ukrainians ask  nato to bring their forces to  ukraine    at least to close the sky  to give shelter from the sky      and  cutoffrussiafromswift
501887,on  ukraine  pm  has shared his belief that disputes should be resolved through dialogue and diplomacy   conflict is not in anyone s interest  in terms of evacuations of the pakistani community   is working round the clock to ensure safe evacuation 
501890,  bit studios team statement   fuckthewar  ukraine    
501928,today in a residential area in kyiv   ukraine  an armored vehicle crashed a civilian car  luckily  a man who was in a car survived  this is how ukrainians are evacuating him from the demolished car   i couldn t imagine that we would indeed wake up to this horror  
502265,  russia does not want this  putin might want this  but russia does not  power to the people      stopwar  stopthewar  russia  russians  russiansforpeace
502275,the amount of solidarity with  ukraine from syrians is huge  my timelines on fb  instagram and twitter are full of syrians sharing solidarity  amp  prayers for the ukrainian people  we ve been suffering under the same invader for years  our pain and cause is one   istandwithukraine
502437,  tv address to the russian     people might be the most moving speech that i ve ever seen in my entire life  the whole world needs to see  understand and share this crucial ukrainian message   standwithukraine  ukraine           russia         
502474,my wife s family are taking cover in the basement of their apartment building in kharkiv  and a huge missile just landed on the asphalt   meters away  it didn t explode and is literally just sticking out vertically   ukraine
502499,agree  even many ordinary  russians want him to go  the signs are on the wall and those around  putin will be only too aware    
502646,  air india planning to operate two flights to bucharest to evacuate indians stranded in ukraine       indiansinukraine  ukraine  indianarmy  airindiaflight 
502702,this is klitschko  a wealthy man and politician who puts his status aside and goes to war side by side with his people   in a world where politicians wage war from afar and often profit off destruction  his actions speak volumes and set an example of true leadership   ukraine 
502801,who would like us to give up on net zero  vladimir putin would like us to give up on  netzero  how war in  ukraine relates to fossil fuels  
502934,the ukrainian defense ministry told cnn that it already has distributed     weapons to civilians for the defense of kyiv  this is getting very serious   ukraine
503062,i m not nostradamus but a predict there will be a coup in russia in the near future  the army will turn against their corrupt gangster leader  the will of the russian people is tired of putin   goodbyeputin  ukrainerussia
503182,west imposes sanctions on russia   tensions between russia and the west over ukraine are escalating  the us and its allies have imposed sanctions on moscow over kremlin s military operation in ukraine  russia says it will withstand western sanctions    russiaukraineconflict 
